from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
130;131;1481899260;1481899320;3;7;2;44
131;132;1481899320;1481899320;3;7;3;44
132;133;1481899320;1481899380;3;7;4;44
133;134;1481899380;1481899380;3;7;5;44
134;135;1481899380;1481899440;3;7;6;44
135;136;1481899440;1481899500;3;7;7;44
136;137;1481899500;1481899500;3;7;8;44
137;138;1481899500;1481899560;3;7;9;44
138;128;1481899560;1481899560;3;7;10;44
128;126;1481899560;1481899620;3;7;11;44
126;124;1481899620;1481899620;3;7;12;44
124;121;1481899620;1481899740;3;7;13;44
121;139;1481899740;1481899740;3;7;14;44
139;199;1481899740;1481899860;3;7;15;44
199;196;1481899860;1481899920;3;7;16;44
196;16;1481899920;1481899980;3;7;17;44
16;194;1481899980;1481900040;3;7;18;44
194;192;1481900040;1481900040;3;7;19;44
192;25;1481900040;1481900700;3;7;20;44
25;27;1481900700;1481900700;3;7;21;44
27;29;1481900700;1481900760;3;7;22;44
29;31;1481900760;1481900760;3;7;23;44
31;34;1481900760;1481900820;3;7;24;44
34;32;1481900820;1481900820;3;7;25;44
32;147;1481900820;1481900880;3;7;26;44
147;35;1481900880;1481900880;3;7;27;44
35;149;1481900880;1481900940;3;7;28;44
149;151;1481900940;1481900940;3;7;29;44
151;152;1481900940;1481901000;3;7;30;44
152;100;1481901000;1481901060;3;7;31;44
100;102;1481901060;1481901060;3;7;32;44
102;104;1481901060;1481901120;3;7;33;44
104;106;1481901120;1481901180;3;7;34;44
106;109;1481901180;1481901240;3;7;35;44
109;111;1481901240;1481901240;3;7;36;44
111;113;1481901240;1481901300;3;7;37;44
5;50;1482074100;1482074160;3;8;1;5
50;7;1482074160;1482074160;3;8;2;5
7;74;1482074160;1482074220;3;8;3;5
74;345;1482074220;1482074220;3;8;4;5
345;114;1482074220;1482074280;3;8;5;5
114;116;1482074280;1482074280;3;8;6;5
116;118;1482074280;1482074340;3;8;7;5
118;139;1482074340;1482074400;3;8;8;5
139;200;1482074400;1482074520;3;8;9;5
200;202;1482074520;1482074580;3;8;10;5
202;272;1482074580;1482074640;3;8;11;5
272;274;1482074640;1482074640;3;8;12;5
274;276;1482074640;1482074700;3;8;13;5
276;434;1482074700;1482074760;3;8;14;5
434;310;1482074760;1482074820;3;8;15;5
310;312;1482074820;1482074820;3;8;16;5
312;284;1482074820;1482074880;3;8;17;5
284;308;1482074880;1482074940;3;8;18;5
308;306;1482074940;1482075000;3;8;19;5
306;304;1482075000;1482075000;3;8;20;5
304;302;1482075000;1482075060;3;8;21;5
302;300;1482075060;1482075120;3;8;22;5
300;298;1482075120;1482075180;3;8;23;5
298;296;1482075180;1482075180;3;8;24;5
296;286;1482075180;1482075240;3;8;25;5
286;290;1482075240;1482075240;3;8;26;5
290;292;1482075240;1482075240;3;8;27;5
292;294;1482075240;1482075240;3;8;28;5
294;359;1482075240;1482075300;3;8;29;5
359;378;1482075300;1482075300;3;8;30;5
378;354;1482075300;1482075360;3;8;31;5
354;356;1482075360;1482075480;3;8;32;5
1329;1331;1481543100;1481543160;3;9;1;6
1331;361;1481543160;1481543160;3;9;2;6
361;390;1481543160;1481543220;3;9;3;6
390;388;1481543220;1481543220;3;9;4;6
388;351;1481543220;1481543280;3;9;5;6
351;349;1481543280;1481543340;3;9;6;6
349;347;1481543340;1481543340;3;9;7;6
347;340;1481543340;1481543340;3;9;8;6
340;338;1481543340;1481543340;3;9;9;6
338;336;1481543340;1481543340;3;9;10;6
336;334;1481543340;1481543400;3;9;11;6
334;332;1481543400;1481543460;3;9;12;6
332;330;1481543460;1481543460;3;9;13;6
330;328;1481543460;1481543520;3;9;14;6
328;326;1481543520;1481543520;3;9;15;6
326;324;1481543520;1481543580;3;9;16;6
324;342;1481543580;1481543640;3;9;17;6
342;322;1481543640;1481543820;3;9;18;6
322;320;1481543820;1481543880;3;9;19;6
320;318;1481543880;1481543880;3;9;20;6
318;1268;1481543880;1481543940;3;9;21;6
1268;316;1481543940;1481544000;3;9;22;6
316;282;1481544000;1481544060;3;9;23;6
282;281;1481544060;1481544060;3;9;24;6
281;279;1481544060;1481544120;3;9;25;6
279;277;1481544120;1481544180;3;9;26;6
277;275;1481544180;1481544180;3;9;27;6
275;273;1481544180;1481544180;3;9;28;6
273;203;1481544180;1481544180;3;9;29;6
203;201;1481544180;1481544240;3;9;30;6
201;140;1481544240;1481544360;3;9;31;6
140;119;1481544360;1481544420;3;9;32;6
119;117;1481544420;1481544480;3;9;33;6
117;115;1481544480;1481544480;3;9;34;6
115;344;1481544480;1481544540;3;9;35;6
344;75;1481544540;1481544540;3;9;36;6
75;49;1481544540;1481544600;3;9;37;6
49;51;1481544600;1481544660;3;9;38;6
51;26;1481544660;1481545800;3;9;39;6
26;66;1481545800;1481545860;3;9;40;6
66;54;1481545860;1481545920;3;9;41;6
54;71;1481545920;1481546040;3;9;42;6
71;69;1481546040;1481546100;3;9;43;6
69;67;1481546100;1481546100;3;9;44;6
67;63;1481546100;1481546160;3;9;45;6
63;61;1481546160;1481546160;3;9;46;6
61;244;1481546160;1481546220;3;9;47;6
244;246;1481546220;1481546220;3;9;48;6
246;248;1481546220;1481546280;3;9;49;6
248;251;1481546280;1481546280;3;9;50;6
251;252;1481546280;1481546340;3;9;51;6
252;254;1481546340;1481546400;3;9;52;6
254;256;1481546400;1481546400;3;9;53;6
256;234;1481546400;1481547180;3;9;54;6
234;232;1481547180;1481547240;3;9;55;6
232;229;1481547240;1481547240;3;9;56;6
229;228;1481547240;1481547240;3;9;57;6
1329;1331;1481629500;1481629560;3;9;1;6
1331;361;1481629560;1481629560;3;9;2;6
361;390;1481629560;1481629620;3;9;3;6
390;388;1481629620;1481629620;3;9;4;6
388;351;1481629620;1481629680;3;9;5;6
351;349;1481629680;1481629740;3;9;6;6
349;347;1481629740;1481629740;3;9;7;6
347;340;1481629740;1481629740;3;9;8;6
340;338;1481629740;1481629740;3;9;9;6
338;336;1481629740;1481629740;3;9;10;6
336;334;1481629740;1481629800;3;9;11;6
334;332;1481629800;1481629860;3;9;12;6
332;330;1481629860;1481629860;3;9;13;6
330;328;1481629860;1481629920;3;9;14;6
328;326;1481629920;1481629920;3;9;15;6
326;324;1481629920;1481629980;3;9;16;6
324;342;1481629980;1481630040;3;9;17;6
342;322;1481630040;1481630220;3;9;18;6
322;320;1481630220;1481630280;3;9;19;6
320;318;1481630280;1481630280;3;9;20;6
318;1268;1481630280;1481630340;3;9;21;6
1268;316;1481630340;1481630400;3;9;22;6
316;282;1481630400;1481630460;3;9;23;6
282;281;1481630460;1481630460;3;9;24;6
281;279;1481630460;1481630520;3;9;25;6
279;277;1481630520;1481630580;3;9;26;6
277;275;1481630580;1481630580;3;9;27;6
275;273;1481630580;1481630580;3;9;28;6
273;203;1481630580;1481630580;3;9;29;6
203;201;1481630580;1481630640;3;9;30;6
201;140;1481630640;1481630760;3;9;31;6
140;119;1481630760;1481630820;3;9;32;6
119;117;1481630820;1481630880;3;9;33;6
117;115;1481630880;1481630880;3;9;34;6
115;344;1481630880;1481630940;3;9;35;6
344;75;1481630940;1481630940;3;9;36;6
75;49;1481630940;1481631000;3;9;37;6
49;51;1481631000;1481631060;3;9;38;6
51;26;1481631060;1481632200;3;9;39;6
26;66;1481632200;1481632260;3;9;40;6
66;54;1481632260;1481632320;3;9;41;6
54;71;1481632320;1481632440;3;9;42;6
71;69;1481632440;1481632500;3;9;43;6
69;67;1481632500;1481632500;3;9;44;6
67;63;1481632500;1481632560;3;9;45;6
63;61;1481632560;1481632560;3;9;46;6
61;244;1481632560;1481632620;3;9;47;6
244;246;1481632620;1481632620;3;9;48;6
246;248;1481632620;1481632680;3;9;49;6
248;251;1481632680;1481632680;3;9;50;6
251;252;1481632680;1481632740;3;9;51;6
252;254;1481632740;1481632800;3;9;52;6
254;256;1481632800;1481632800;3;9;53;6
256;234;1481632800;1481633580;3;9;54;6
234;232;1481633580;1481633640;3;9;55;6
232;229;1481633640;1481633640;3;9;56;6
229;228;1481633640;1481633640;3;9;57;6
1329;1331;1481715900;1481715960;3;9;1;6
1331;361;1481715960;1481715960;3;9;2;6
361;390;1481715960;1481716020;3;9;3;6
390;388;1481716020;1481716020;3;9;4;6
388;351;1481716020;1481716080;3;9;5;6
351;349;1481716080;1481716140;3;9;6;6
349;347;1481716140;1481716140;3;9;7;6
347;340;1481716140;1481716140;3;9;8;6
340;338;1481716140;1481716140;3;9;9;6
338;336;1481716140;1481716140;3;9;10;6
336;334;1481716140;1481716200;3;9;11;6
334;332;1481716200;1481716260;3;9;12;6
332;330;1481716260;1481716260;3;9;13;6
330;328;1481716260;1481716320;3;9;14;6
328;326;1481716320;1481716320;3;9;15;6
326;324;1481716320;1481716380;3;9;16;6
324;342;1481716380;1481716440;3;9;17;6
342;322;1481716440;1481716620;3;9;18;6
322;320;1481716620;1481716680;3;9;19;6
320;318;1481716680;1481716680;3;9;20;6
318;1268;1481716680;1481716740;3;9;21;6
1268;316;1481716740;1481716800;3;9;22;6
316;282;1481716800;1481716860;3;9;23;6
282;281;1481716860;1481716860;3;9;24;6
281;279;1481716860;1481716920;3;9;25;6
279;277;1481716920;1481716980;3;9;26;6
277;275;1481716980;1481716980;3;9;27;6
275;273;1481716980;1481716980;3;9;28;6
273;203;1481716980;1481716980;3;9;29;6
203;201;1481716980;1481717040;3;9;30;6
201;140;1481717040;1481717160;3;9;31;6
140;119;1481717160;1481717220;3;9;32;6
119;117;1481717220;1481717280;3;9;33;6
117;115;1481717280;1481717280;3;9;34;6
115;344;1481717280;1481717340;3;9;35;6
344;75;1481717340;1481717340;3;9;36;6
75;49;1481717340;1481717400;3;9;37;6
49;51;1481717400;1481717460;3;9;38;6
51;26;1481717460;1481718600;3;9;39;6
26;66;1481718600;1481718660;3;9;40;6
66;54;1481718660;1481718720;3;9;41;6
54;71;1481718720;1481718840;3;9;42;6
71;69;1481718840;1481718900;3;9;43;6
69;67;1481718900;1481718900;3;9;44;6
67;63;1481718900;1481718960;3;9;45;6
63;61;1481718960;1481718960;3;9;46;6
61;244;1481718960;1481719020;3;9;47;6
244;246;1481719020;1481719020;3;9;48;6
246;248;1481719020;1481719080;3;9;49;6
248;251;1481719080;1481719080;3;9;50;6
251;252;1481719080;1481719140;3;9;51;6
252;254;1481719140;1481719200;3;9;52;6
254;256;1481719200;1481719200;3;9;53;6
256;234;1481719200;1481719980;3;9;54;6
234;232;1481719980;1481720040;3;9;55;6
232;229;1481720040;1481720040;3;9;56;6
229;228;1481720040;1481720040;3;9;57;6
1329;1331;1481802300;1481802360;3;9;1;6
1331;361;1481802360;1481802360;3;9;2;6
361;390;1481802360;1481802420;3;9;3;6
390;388;1481802420;1481802420;3;9;4;6
388;351;1481802420;1481802480;3;9;5;6
351;349;1481802480;1481802540;3;9;6;6
349;347;1481802540;1481802540;3;9;7;6
347;340;1481802540;1481802540;3;9;8;6
340;338;1481802540;1481802540;3;9;9;6
338;336;1481802540;1481802540;3;9;10;6
336;334;1481802540;1481802600;3;9;11;6
334;332;1481802600;1481802660;3;9;12;6
332;330;1481802660;1481802660;3;9;13;6
330;328;1481802660;1481802720;3;9;14;6
328;326;1481802720;1481802720;3;9;15;6
326;324;1481802720;1481802780;3;9;16;6
324;342;1481802780;1481802840;3;9;17;6
342;322;1481802840;1481803020;3;9;18;6
322;320;1481803020;1481803080;3;9;19;6
320;318;1481803080;1481803080;3;9;20;6
318;1268;1481803080;1481803140;3;9;21;6
1268;316;1481803140;1481803200;3;9;22;6
316;282;1481803200;1481803260;3;9;23;6
282;281;1481803260;1481803260;3;9;24;6
281;279;1481803260;1481803320;3;9;25;6
279;277;1481803320;1481803380;3;9;26;6
277;275;1481803380;1481803380;3;9;27;6
275;273;1481803380;1481803380;3;9;28;6
273;203;1481803380;1481803380;3;9;29;6
203;201;1481803380;1481803440;3;9;30;6
201;140;1481803440;1481803560;3;9;31;6
140;119;1481803560;1481803620;3;9;32;6
119;117;1481803620;1481803680;3;9;33;6
117;115;1481803680;1481803680;3;9;34;6
115;344;1481803680;1481803740;3;9;35;6
344;75;1481803740;1481803740;3;9;36;6
75;49;1481803740;1481803800;3;9;37;6
49;51;1481803800;1481803860;3;9;38;6
51;26;1481803860;1481805000;3;9;39;6
26;66;1481805000;1481805060;3;9;40;6
66;54;1481805060;1481805120;3;9;41;6
54;71;1481805120;1481805240;3;9;42;6
71;69;1481805240;1481805300;3;9;43;6
69;67;1481805300;1481805300;3;9;44;6
67;63;1481805300;1481805360;3;9;45;6
63;61;1481805360;1481805360;3;9;46;6
61;244;1481805360;1481805420;3;9;47;6
244;246;1481805420;1481805420;3;9;48;6
246;248;1481805420;1481805480;3;9;49;6
248;251;1481805480;1481805480;3;9;50;6
251;252;1481805480;1481805540;3;9;51;6
252;254;1481805540;1481805600;3;9;52;6
254;256;1481805600;1481805600;3;9;53;6
256;234;1481805600;1481806380;3;9;54;6
234;232;1481806380;1481806440;3;9;55;6
232;229;1481806440;1481806440;3;9;56;6
229;228;1481806440;1481806440;3;9;57;6
1329;1331;1481888700;1481888760;3;9;1;6
1331;361;1481888760;1481888760;3;9;2;6
361;390;1481888760;1481888820;3;9;3;6
390;388;1481888820;1481888820;3;9;4;6
388;351;1481888820;1481888880;3;9;5;6
351;349;1481888880;1481888940;3;9;6;6
349;347;1481888940;1481888940;3;9;7;6
347;340;1481888940;1481888940;3;9;8;6
340;338;1481888940;1481888940;3;9;9;6
338;336;1481888940;1481888940;3;9;10;6
336;334;1481888940;1481889000;3;9;11;6
334;332;1481889000;1481889060;3;9;12;6
332;330;1481889060;1481889060;3;9;13;6
330;328;1481889060;1481889120;3;9;14;6
328;326;1481889120;1481889120;3;9;15;6
326;324;1481889120;1481889180;3;9;16;6
324;342;1481889180;1481889240;3;9;17;6
342;322;1481889240;1481889420;3;9;18;6
322;320;1481889420;1481889480;3;9;19;6
320;318;1481889480;1481889480;3;9;20;6
318;1268;1481889480;1481889540;3;9;21;6
1268;316;1481889540;1481889600;3;9;22;6
316;282;1481889600;1481889660;3;9;23;6
282;281;1481889660;1481889660;3;9;24;6
281;279;1481889660;1481889720;3;9;25;6
279;277;1481889720;1481889780;3;9;26;6
277;275;1481889780;1481889780;3;9;27;6
275;273;1481889780;1481889780;3;9;28;6
273;203;1481889780;1481889780;3;9;29;6
203;201;1481889780;1481889840;3;9;30;6
201;140;1481889840;1481889960;3;9;31;6
140;119;1481889960;1481890020;3;9;32;6
119;117;1481890020;1481890080;3;9;33;6
117;115;1481890080;1481890080;3;9;34;6
115;344;1481890080;1481890140;3;9;35;6
344;75;1481890140;1481890140;3;9;36;6
75;49;1481890140;1481890200;3;9;37;6
49;51;1481890200;1481890260;3;9;38;6
51;26;1481890260;1481891400;3;9;39;6
26;66;1481891400;1481891460;3;9;40;6
66;54;1481891460;1481891520;3;9;41;6
54;71;1481891520;1481891640;3;9;42;6
71;69;1481891640;1481891700;3;9;43;6
69;67;1481891700;1481891700;3;9;44;6
67;63;1481891700;1481891760;3;9;45;6
63;61;1481891760;1481891760;3;9;46;6
61;244;1481891760;1481891820;3;9;47;6
244;246;1481891820;1481891820;3;9;48;6
246;248;1481891820;1481891880;3;9;49;6
248;251;1481891880;1481891880;3;9;50;6
251;252;1481891880;1481891940;3;9;51;6
252;254;1481891940;1481892000;3;9;52;6
254;256;1481892000;1481892000;3;9;53;6
256;234;1481892000;1481892780;3;9;54;6
234;232;1481892780;1481892840;3;9;55;6
232;229;1481892840;1481892840;3;9;56;6
229;228;1481892840;1481892840;3;9;57;6
129;130;1481555220;1481555280;3;10;1;41
130;131;1481555280;1481555280;3;10;2;41
131;132;1481555280;1481555340;3;10;3;41
132;133;1481555340;1481555400;3;10;4;41
133;134;1481555400;1481555460;3;10;5;41
134;135;1481555460;1481555460;3;10;6;41
135;136;1481555460;1481555520;3;10;7;41
136;137;1481555520;1481555580;3;10;8;41
137;138;1481555580;1481555640;3;10;9;41
138;142;1481555640;1481555700;3;10;10;41
142;119;1481555700;1481555760;3;10;11;41
119;117;1481555760;1481555820;3;10;12;41
117;115;1481555820;1481555880;3;10;13;41
115;344;1481555880;1481556000;3;10;14;41
344;75;1481556000;1481556060;3;10;15;41
75;49;1481556060;1481556120;3;10;16;41
49;51;1481556120;1481556120;3;10;17;41
51;25;1481556120;1481556180;3;10;18;41
129;130;1481641620;1481641680;3;10;1;41
130;131;1481641680;1481641680;3;10;2;41
131;132;1481641680;1481641740;3;10;3;41
132;133;1481641740;1481641800;3;10;4;41
133;134;1481641800;1481641860;3;10;5;41
134;135;1481641860;1481641860;3;10;6;41
135;136;1481641860;1481641920;3;10;7;41
136;137;1481641920;1481641980;3;10;8;41
137;138;1481641980;1481642040;3;10;9;41
138;142;1481642040;1481642100;3;10;10;41
142;119;1481642100;1481642160;3;10;11;41
119;117;1481642160;1481642220;3;10;12;41
117;115;1481642220;1481642280;3;10;13;41
115;344;1481642280;1481642400;3;10;14;41
344;75;1481642400;1481642460;3;10;15;41
75;49;1481642460;1481642520;3;10;16;41
49;51;1481642520;1481642520;3;10;17;41
51;25;1481642520;1481642580;3;10;18;41
129;130;1481728020;1481728080;3;10;1;41
130;131;1481728080;1481728080;3;10;2;41
131;132;1481728080;1481728140;3;10;3;41
132;133;1481728140;1481728200;3;10;4;41
133;134;1481728200;1481728260;3;10;5;41
134;135;1481728260;1481728260;3;10;6;41
135;136;1481728260;1481728320;3;10;7;41
136;137;1481728320;1481728380;3;10;8;41
137;138;1481728380;1481728440;3;10;9;41
138;142;1481728440;1481728500;3;10;10;41
142;119;1481728500;1481728560;3;10;11;41
119;117;1481728560;1481728620;3;10;12;41
117;115;1481728620;1481728680;3;10;13;41
115;344;1481728680;1481728800;3;10;14;41
344;75;1481728800;1481728860;3;10;15;41
75;49;1481728860;1481728920;3;10;16;41
49;51;1481728920;1481728920;3;10;17;41
51;25;1481728920;1481728980;3;10;18;41
129;130;1481814420;1481814480;3;10;1;41
130;131;1481814480;1481814480;3;10;2;41
131;132;1481814480;1481814540;3;10;3;41
132;133;1481814540;1481814600;3;10;4;41
133;134;1481814600;1481814660;3;10;5;41
134;135;1481814660;1481814660;3;10;6;41
135;136;1481814660;1481814720;3;10;7;41
136;137;1481814720;1481814780;3;10;8;41
137;138;1481814780;1481814840;3;10;9;41
138;142;1481814840;1481814900;3;10;10;41
142;119;1481814900;1481814960;3;10;11;41
119;117;1481814960;1481815020;3;10;12;41
117;115;1481815020;1481815080;3;10;13;41
115;344;1481815080;1481815200;3;10;14;41
344;75;1481815200;1481815260;3;10;15;41
75;49;1481815260;1481815320;3;10;16;41
49;51;1481815320;1481815320;3;10;17;41
51;25;1481815320;1481815380;3;10;18;41
129;130;1481900820;1481900880;3;10;1;41
130;131;1481900880;1481900880;3;10;2;41
131;132;1481900880;1481900940;3;10;3;41
132;133;1481900940;1481901000;3;10;4;41
133;134;1481901000;1481901060;3;10;5;41
134;135;1481901060;1481901060;3;10;6;41
135;136;1481901060;1481901120;3;10;7;41
136;137;1481901120;1481901180;3;10;8;41
137;138;1481901180;1481901240;3;10;9;41
138;142;1481901240;1481901300;3;10;10;41
142;119;1481901300;1481901360;3;10;11;41
119;117;1481901360;1481901420;3;10;12;41
117;115;1481901420;1481901480;3;10;13;41
115;344;1481901480;1481901600;3;10;14;41
344;75;1481901600;1481901660;3;10;15;41
75;49;1481901660;1481901720;3;10;16;41
49;51;1481901720;1481901720;3;10;17;41
51;25;1481901720;1481901780;3;10;18;41
129;130;1481534400;1481534460;3;11;1;44
130;131;1481534460;1481534520;3;11;2;44
131;132;1481534520;1481534520;3;11;3;44
132;133;1481534520;1481534580;3;11;4;44
133;134;1481534580;1481534580;3;11;5;44
134;135;1481534580;1481534640;3;11;6;44
135;136;1481534640;1481534700;3;11;7;44
136;137;1481534700;1481534700;3;11;8;44
137;138;1481534700;1481534760;3;11;9;44
138;128;1481534760;1481534760;3;11;10;44
128;126;1481534760;1481534820;3;11;11;44
126;124;1481534820;1481534820;3;11;12;44
124;121;1481534820;1481534940;3;11;13;44
121;139;1481534940;1481534940;3;11;14;44
139;199;1481534940;1481535060;3;11;15;44
199;196;1481535060;1481535120;3;11;16;44
196;16;1481535120;1481535180;3;11;17;44
16;194;1481535180;1481535240;3;11;18;44
194;192;1481535240;1481535240;3;11;19;44
192;25;1481535240;1481535900;3;11;20;44
25;27;1481535900;1481535900;3;11;21;44
27;29;1481535900;1481535960;3;11;22;44
29;31;1481535960;1481535960;3;11;23;44
31;34;1481535960;1481536020;3;11;24;44
34;32;1481536020;1481536020;3;11;25;44
32;147;1481536020;1481536080;3;11;26;44
147;35;1481536080;1481536080;3;11;27;44
35;149;1481536080;1481536140;3;11;28;44
149;151;1481536140;1481536140;3;11;29;44
151;152;1481536140;1481536200;3;11;30;44
152;100;1481536200;1481536260;3;11;31;44
100;102;1481536260;1481536260;3;11;32;44
102;104;1481536260;1481536320;3;11;33;44
104;106;1481536320;1481536380;3;11;34;44
106;109;1481536380;1481536440;3;11;35;44
109;111;1481536440;1481536440;3;11;36;44
111;113;1481536440;1481536500;3;11;37;44
129;130;1481620800;1481620860;3;11;1;44
130;131;1481620860;1481620920;3;11;2;44
131;132;1481620920;1481620920;3;11;3;44
132;133;1481620920;1481620980;3;11;4;44
133;134;1481620980;1481620980;3;11;5;44
134;135;1481620980;1481621040;3;11;6;44
135;136;1481621040;1481621100;3;11;7;44
136;137;1481621100;1481621100;3;11;8;44
137;138;1481621100;1481621160;3;11;9;44
138;128;1481621160;1481621160;3;11;10;44
128;126;1481621160;1481621220;3;11;11;44
126;124;1481621220;1481621220;3;11;12;44
124;121;1481621220;1481621340;3;11;13;44
121;139;1481621340;1481621340;3;11;14;44
139;199;1481621340;1481621460;3;11;15;44
199;196;1481621460;1481621520;3;11;16;44
196;16;1481621520;1481621580;3;11;17;44
16;194;1481621580;1481621640;3;11;18;44
194;192;1481621640;1481621640;3;11;19;44
192;25;1481621640;1481622300;3;11;20;44
25;27;1481622300;1481622300;3;11;21;44
27;29;1481622300;1481622360;3;11;22;44
29;31;1481622360;1481622360;3;11;23;44
31;34;1481622360;1481622420;3;11;24;44
34;32;1481622420;1481622420;3;11;25;44
32;147;1481622420;1481622480;3;11;26;44
147;35;1481622480;1481622480;3;11;27;44
35;149;1481622480;1481622540;3;11;28;44
149;151;1481622540;1481622540;3;11;29;44
151;152;1481622540;1481622600;3;11;30;44
152;100;1481622600;1481622660;3;11;31;44
100;102;1481622660;1481622660;3;11;32;44
102;104;1481622660;1481622720;3;11;33;44
104;106;1481622720;1481622780;3;11;34;44
106;109;1481622780;1481622840;3;11;35;44
109;111;1481622840;1481622840;3;11;36;44
111;113;1481622840;1481622900;3;11;37;44
129;130;1481707200;1481707260;3;11;1;44
130;131;1481707260;1481707320;3;11;2;44
131;132;1481707320;1481707320;3;11;3;44
132;133;1481707320;1481707380;3;11;4;44
133;134;1481707380;1481707380;3;11;5;44
